,Crime_Type,Crime_Severity,Police_Response_Time_Minutes,Resolved,Suspect_Arrested,Public_Complaints,Location,Ride_Duration_Minutes,Ride_Fare_INR,Ride_Surge_Pricing_Factor,Driver_Rating,Ride_Cancellation_Status,Weather_Temperature_C,Weather_Visibility_KM,Weather_Humidity_%,Weather_Wind_Speed_KMH,Weather_Condition,Road_Accidents_Reported,Nearby_CCTV_Cameras,Time_of_Day,Num_Police_Stations_Nearby
3098,Fraud,8.0,19,1,1,4,Juhu,44,,1.2,4.4,Completed,19.50007733450249,3.617113009544709,31,9,Cloudy,3,1,Afternoon,1
3099,Theft,10.0,32,1,1,5,Connaught Place,19,417.859006106126,1.5,4.6,Cancelled,36.14359197867424,9.646747866529,68,16,Sunny,2,2,Afternoon,2
3100,Harassment,7.0,57,1,1,2,Juhu,117,1321.2922440652442,2.0,2.2,Completed,15.53880742137451,5.41946194469679,88,18,Cloudy,0,4,Afternoon,3
3101,Fraud,9.0,23,1,1,3,Andheri,73,316.26615978199794,1.2,1.4,Completed,11.050496056602958,5.891329292129433,84,14,Foggy,3,3,Afternoon,1
3102,Theft,7.0,3,1,1,2,Saket,16,796.7788179404871,1.5,1.4,Completed,31.184273913755327,3.997915084010761,96,34,Foggy,1,5,Afternoon,4
3103,Assault,1.0,1,1,1,8,Karol Bagh,81,1203.8462270040773,1.2,3.2,Completed,17.36034439909374,9.044232476159344,27,15,Rainy,4,3,Evening,2
3104,Fraud,9.0,36,1,1,1,Connaught Place,71,1281.1584210133824,1.2,2.2,Cancelled,23.973303813256237,2.3140462634449763,73,16,Sunny,2,9,Afternoon,3
3105,Fraud,,41,1,1,4,Saket,61,1237.1228298834446,1.0,2.1,Completed,18.089782399114547,4.842747052194474,38,44,Sunny,2,0,Morning,3
3106,Theft,6.0,28,0,1,4,Andheri,23,1350.1081861944308,1.2,1.9,Cancelled,42.13216065101936,2.642135487607573,47,31,Cloudy,3,4,Night,2
3107,Harassment,2.0,48,0,1,4,Colaba,94,256.4181974643127,2.0,3.2,Completed,,6.0586511022763325,29,5,Rainy,1,4,Afternoon,0
3108,Assault,2.0,39,0,1,0,Andheri,34,1413.6648719677237,1.2,3.2,Completed,25.717572090950085,5.704045491180615,68,32,Rainy,1,5,Evening,2
3109,Fraud,4.0,5,1,1,6,Colaba,96,65.66425211943609,1.5,2.7,Completed,18.219504143842578,1.7467460125447514,69,24,Foggy,0,4,Morning,3
3110,Harassment,4.0,13,1,1,8,Dwarka,83,421.06080253861086,1.0,1.6,Completed,12.969785406373108,8.390921493634085,93,28,Foggy,0,0,Afternoon,3
3111,Assault,5.0,11,1,1,8,Colaba,22,171.85618200568575,1.5,4.7,Completed,27.939481649825485,1.6636543442767349,37,31,Rainy,3,9,Morning,3
3112,Burglary,7.0,46,1,1,1,Dwarka,67,1421.023045998698,2.0,2.7,Completed,40.405314422574826,2.1770109213280437,29,14,Sunny,3,5,Night,3
3113,Burglary,,22,1,1,2,Juhu,11,664.7066973805587,1.2,1.5,Completed,22.3088576911259,3.0717367013461816,85,31,Cloudy,1,9,Evening,2
3114,Assault,10.0,49,0,0,8,Karol Bagh,64,507.14063707352426,1.2,1.1,Completed,,8.22821955716995,28,38,Sunny,3,8,Afternoon,3
3115,Theft,,23,1,0,6,Connaught Place,82,292.27682211990657,1.0,1.6,Completed,11.141431315654533,2.4336104101353544,57,46,Foggy,2,8,Evening,0
3116,Assault,9.0,12,1,1,4,Dwarka,92,275.93596578865765,1.2,2.2,Completed,,2.5829666666254085,26,27,Cloudy,4,0,Evening,3
3117,Assault,8.0,53,1,1,0,Dwarka,119,940.2009447622804,1.5,3.5,Completed,14.602336447041148,6.694184746723953,22,20,Cloudy,1,0,Afternoon,4
3118,Theft,3.0,55,0,1,2,Lajpat Nagar,67,118.27204126901412,1.5,4.9,Cancelled,24.100883923656447,8.382400569710734,45,28,Sunny,2,2,Afternoon,3
3119,Theft,,53,0,1,1,Juhu,61,,1.0,2.1,Completed,41.30165250494697,7.141795088955601,26,31,Sunny,4,2,Morning,1
3120,Harassment,9.0,21,1,1,3,Saket,92,1173.2415896882694,1.2,4.2,Completed,23.072917567151787,5.6056447167222245,59,41,Rainy,1,8,Night,0
3121,Harassment,8.0,19,0,1,8,Juhu,79,921.4715570903072,1.0,4.6,Completed,31.11632701507371,6.675940397286753,65,16,Foggy,1,3,Afternoon,4
3122,Theft,7.0,5,1,1,5,Bandra,43,1248.5392136666408,2.0,2.6,Completed,41.434974173976485,5.697416792985732,46,38,Cloudy,1,1,Morning,1
3123,Burglary,7.0,24,0,1,8,Saket,47,434.6251208702636,1.2,2.0,Completed,22.59252928941548,3.889701741294053,90,37,Sunny,2,3,Night,0
3124,Burglary,1.0,30,1,1,1,Dadar,108,161.898700536901,1.2,3.0,Completed,22.801446895174998,7.061015057427811,57,38,Sunny,1,8,Night,3
3125,Assault,,8,1,1,1,Colaba,60,1095.4363945390885,1.2,4.6,Completed,13.07940642717707,7.030133121254747,39,48,Foggy,3,5,Evening,3
3126,Fraud,7.0,2,1,1,1,Bandra,14,1250.7890660673472,2.0,1.0,Completed,22.216737801786152,6.5086080248401,72,15,Sunny,3,4,Evening,3
3127,Assault,2.0,59,0,1,3,Lajpat Nagar,111,777.4309780199084,2.0,2.9,Completed,36.11559584472605,6.5334032933592745,73,37,Cloudy,2,5,Afternoon,3
3128,Assault,6.0,49,1,1,9,Connaught Place,101,1239.894562983695,2.0,4.0,Cancelled,39.56202825299784,2.744311297690741,40,32,Foggy,2,6,Afternoon,0
3129,Fraud,2.0,34,1,1,2,Connaught Place,24,713.9827754101361,1.5,3.4,Completed,35.29626803793354,9.308362380417456,88,15,Cloudy,1,1,Evening,2
3130,Theft,,59,1,1,9,Connaught Place,110,337.86506918756635,1.0,3.0,Completed,10.242387415054871,9.926353253233115,59,43,Rainy,3,2,Afternoon,1
3131,Burglary,1.0,23,0,1,5,Andheri,68,737.8713255299732,1.5,3.2,Completed,14.094188000191313,5.7783892840166855,72,35,Foggy,1,9,Afternoon,3
3132,Assault,3.0,3,1,1,7,Bandra,43,363.1284409798464,2.0,3.5,Cancelled,35.58436992900033,2.625971761584559,66,34,Rainy,4,2,Night,3
3133,Fraud,7.0,56,0,1,3,Andheri,90,7344.457776426081,1.5,3.7,Completed,42.98388305164608,3.5141767048787824,73,26,Sunny,1,5,Morning,2
3134,Harassment,5.0,52,1,1,5,Colaba,103,263.94976080945503,1.5,2.4,Completed,34.337639560038355,7.526659448691979,93,12,Rainy,3,1,Afternoon,0
3135,Assault,4.0,58,1,1,6,Colaba,119,319.0650035685981,1.0,3.1,Cancelled,17.91361596098684,3.085248290834389,52,7,Cloudy,2,6,Night,2
3136,Burglary,8.0,58,0,0,2,Andheri,32,1330.2235099418835,2.0,2.1,Completed,13.764542620826395,6.2822718749855575,84,23,Sunny,4,8,Morning,3
3137,Theft,8.0,24,0,1,8,Lajpat Nagar,104,217.9943618780636,1.5,4.9,Cancelled,40.69556992447379,1.4771635413135855,99,26,Rainy,3,2,Afternoon,3
3138,Assault,1.0,18,1,0,3,Bandra,34,375.1977061383348,1.5,1.7,Cancelled,,9.693522630984695,88,42,Foggy,2,8,Evening,2
3139,Assault,9.0,47,0,1,7,Andheri,62,1493.5040734013978,1.2,1.6,Completed,15.286293731040022,8.490312248900011,42,7,Sunny,0,5,Evening,1
3140,Fraud,9.0,37,1,1,2,Andheri,74,885.2268483316406,1.2,2.1,Cancelled,30.884245253497976,8.305543049932513,73,26,Sunny,4,2,Morning,0
3141,Harassment,2.0,54,1,0,2,Connaught Place,66,899.4378648812253,2.0,4.7,Completed,16.64989773108138,7.875591970254515,22,17,Rainy,1,3,Night,4
3142,Harassment,2.0,49,1,0,7,Bandra,5,1275.2077708123827,1.5,3.6,Completed,17.96576745912079,0.502656347434429,65,37,Foggy,2,9,Morning,2
3143,Theft,8.0,31,0,1,8,Dadar,72,810.2634729089882,2.0,2.8,Completed,14.97904991055676,1.1479238453958545,69,19,Cloudy,1,9,Night,0
3144,Burglary,6.0,14,0,1,2,Connaught Place,29,371.5838325510094,1.0,4.7,Cancelled,43.05141698410093,6.095736161896473,37,9,Foggy,1,5,Night,2
3145,Theft,3.0,1,1,0,3,Colaba,43,662.5765066361371,2.0,4.6,Completed,14.372381342984228,7.80206012549319,22,15,Rainy,2,9,Morning,0
3146,Assault,2.0,14,1,1,8,Dwarka,15,1144.7518177641698,2.0,2.6,Cancelled,42.59662218649584,7.675519509443462,22,38,Rainy,0,6,Morning,1
3147,Assault,5.0,41,1,1,4,Dwarka,106,1315.0502357429154,1.5,3.3,Completed,21.416894222611344,5.527525686686578,33,34,Foggy,4,7,Morning,1
3148,Harassment,,5,1,1,0,Dadar,63,446.1455462475281,1.0,4.6,Completed,38.75458215192856,5.448503829067491,27,7,Rainy,0,6,Morning,0
3149,Burglary,6.0,31,1,1,8,Bandra,41,429.8641330018302,2.0,2.3,Completed,43.24991493205604,1.3315805941926384,51,5,Cloudy,3,4,Afternoon,0
3150,Fraud,3.0,31,0,1,3,Karol Bagh,80,525.0318990013036,1.2,2.6,Completed,28.174021288477405,9.322211522468754,38,33,Foggy,0,5,Afternoon,0
3151,Burglary,9.0,30,1,1,0,Dadar,33,914.5055147914576,1.0,4.2,Completed,36.95602436382768,3.4724404511397085,25,26,Sunny,0,0,Evening,2
3152,Assault,8.0,36,0,0,8,Andheri,102,,1.5,3.8,Cancelled,19.310366347973805,2.4940385642308005,92,34,Sunny,0,2,Evening,3
3153,Fraud,10.0,1,0,1,1,Connaught Place,86,1345.0485419178592,1.2,1.2,Completed,23.403746742724596,6.168607355245365,67,46,Foggy,1,7,Morning,4
3154,Burglary,6.0,3,1,1,8,Dwarka,13,1468.1110036386551,1.0,1.5,Completed,29.354535394820093,0.724465886160931,75,36,Rainy,1,2,Morning,2
3155,Burglary,,20,1,0,8,Dadar,50,1034.7238876172205,1.5,4.4,Completed,39.766141183661816,9.63056665555027,89,42,Cloudy,2,2,Night,1
3156,Fraud,2.0,43,1,0,7,Connaught Place,80,1456.9345592757554,1.5,1.1,Completed,31.72583138884752,3.974856987202682,80,47,Rainy,1,6,Morning,1
3157,Assault,4.0,48,1,1,1,Bandra,13,467.38317932394114,1.0,4.7,Cancelled,10.773458840468138,3.3074115374039352,67,38,Rainy,2,7,Afternoon,0
3158,Burglary,2.0,43,1,1,4,Andheri,69,1231.9970121190374,1.0,2.1,Completed,20.66745979568024,1.940499748562396,50,15,Cloudy,0,4,Morning,1
3159,Fraud,3.0,21,1,0,9,Andheri,75,1033.7447277748988,1.0,3.4,Cancelled,40.27401420777984,5.328677466597239,61,12,Cloudy,1,6,Evening,0
3160,Assault,8.0,30,0,1,8,Bandra,107,431.6281544628537,1.5,3.3,Completed,18.408288767530216,4.200557397120958,59,19,Sunny,1,6,Evening,1
3161,Fraud,9.0,42,0,1,4,Karol Bagh,46,511.6905563547677,1.2,2.6,Completed,22.877485958721287,3.411836799499599,74,18,Cloudy,3,7,Morning,2
3162,Fraud,6.0,44,1,1,2,Bandra,38,758.5072164299085,1.2,1.1,Cancelled,23.636515310368,1.7582392907469957,98,42,Sunny,4,1,Night,0
3163,Burglary,4.0,30,1,0,7,Dwarka,100,1197.8828379750469,1.5,1.8,Completed,15.40584570241048,3.590958557366996,40,33,Foggy,4,4,Evening,3
3164,Assault,2.0,5,1,0,2,Dadar,32,1314.722290347682,1.0,3.5,Completed,22.243421727344227,8.291231955253878,62,13,Foggy,0,2,Night,3
3165,Burglary,7.0,10,1,1,1,Juhu,94,969.2232134396838,1.5,2.8,Completed,38.60972516424586,8.047800520342516,97,24,Rainy,0,2,Night,4
3166,Theft,10.0,24,1,0,1,Dwarka,104,1096.2857397252783,1.5,2.7,Cancelled,39.718285395117455,5.941134254412681,77,49,Sunny,4,4,Morning,2
3167,Theft,7.0,45,1,0,0,Juhu,65,432.58182954170985,1.5,1.4,Completed,30.33141404379157,7.650034156206744,57,46,Foggy,2,1,Evening,2
3168,Assault,10.0,51,1,1,6,Dwarka,44,1124.55374717835,1.5,2.4,Completed,33.75588617392066,6.318545474757097,95,19,Rainy,2,4,Night,3
3169,Fraud,9.0,39,1,1,5,Connaught Place,58,927.220728837834,1.2,3.1,Completed,28.710044621337648,1.5968057995566565,34,15,Foggy,4,3,Night,0
3170,Burglary,5.0,48,1,1,3,Bandra,63,373.2353126071209,1.0,1.3,Completed,,9.29459975738284,80,38,Sunny,3,9,Morning,3
3171,Burglary,10.0,6,0,1,4,Bandra,82,1427.7711088234796,1.5,1.3,Completed,34.383970335029105,5.252863099506122,56,35,Sunny,1,7,Morning,1
3172,Assault,4.0,10,1,1,5,Colaba,49,793.6464336515431,1.5,3.0,Completed,44.87928064612491,7.534256779951636,30,33,Sunny,3,0,Evening,2
3173,Assault,10.0,59,1,0,0,Bandra,99,1201.9699282164856,1.0,3.2,Cancelled,17.97381640384545,8.813777695637258,54,29,Sunny,3,3,Night,4
3174,Theft,,42,0,0,0,Connaught Place,84,812.1385118706793,1.0,2.0,Cancelled,44.37529196267418,8.853318025496321,61,15,Foggy,3,6,Night,4
3175,Harassment,2.0,58,1,0,4,Andheri,43,1402.7582386879333,1.5,2.3,Completed,44.92207602167119,9.364996684611295,61,6,Rainy,1,1,Afternoon,2
3176,Assault,2.0,43,0,1,6,Colaba,46,254.8551077248076,1.5,4.2,Completed,14.953011192060062,6.650131339960788,71,45,Sunny,2,1,Night,4
3177,Harassment,9.0,54,0,1,0,Dadar,15,841.9242073673087,1.0,4.5,Completed,42.41473131020661,6.5160674497942965,47,12,Rainy,2,4,Night,3
3178,Assault,7.0,10,1,0,0,Bandra,79,86.47475298678506,1.0,2.3,Completed,33.643642209505785,2.7765907151371456,29,6,Cloudy,2,8,Evening,4
3179,Fraud,7.0,25,0,1,4,Andheri,42,336.2207091802654,1.2,2.4,Cancelled,26.32301385592102,3.4844982383694454,94,42,Cloudy,3,9,Night,1
3180,Fraud,5.0,14,1,1,7,Connaught Place,61,457.4884316753805,1.5,4.3,Completed,22.06312511202369,6.232344653384924,21,6,Cloudy,0,9,Morning,0
3181,Theft,7.0,47,1,0,3,Dadar,16,735.2846030911531,2.0,4.9,Completed,32.04305577680719,2.881619733004785,21,12,Sunny,3,7,Afternoon,4
3182,Theft,9.0,39,1,1,0,Connaught Place,46,1239.2503532649396,1.0,2.3,Completed,39.4975337004384,3.909435087002416,82,35,Foggy,0,4,Evening,4
3183,Harassment,10.0,13,0,1,2,Juhu,67,726.6490258214139,1.0,4.2,Completed,11.19358259247843,2.078872030666864,96,37,Sunny,1,6,Night,1
3184,Assault,5.0,11,1,0,3,Dadar,13,863.7214392871715,1.2,2.9,Completed,,7.63094688617781,57,28,Foggy,4,7,Night,1
3185,Burglary,9.0,39,1,0,3,Juhu,26,1389.8788229879,1.2,2.1,Completed,32.75923945142391,6.494938197060227,85,29,Cloudy,3,2,Afternoon,1
3186,Theft,1.0,11,1,0,5,Saket,42,1146.9720735279884,2.0,3.7,Completed,,7.376636011447171,76,42,Cloudy,2,8,Morning,2
3187,Burglary,3.0,46,1,0,8,Bandra,77,122.79491291233668,1.0,2.9,Completed,41.117715985978194,4.724049661755502,71,5,Sunny,0,6,Morning,2
3188,Burglary,7.0,49,1,1,1,Connaught Place,61,305.8707565462573,1.5,2.1,Completed,43.31264718137901,7.489772769212119,46,30,Cloudy,2,3,Morning,3
3189,Assault,4.0,16,0,0,9,Saket,71,105.41539259033748,1.5,1.4,Completed,31.43719598203367,4.9238377823072,72,25,Sunny,3,0,Morning,1
3190,Harassment,2.0,33,1,1,1,Andheri,107,150.13157812880297,1.5,4.5,Completed,14.095037606196035,5.561069257392229,58,27,Foggy,1,6,Afternoon,3
3191,Assault,3.0,41,0,1,4,Lajpat Nagar,103,,1.2,4.5,Completed,42.634409861381535,1.7090438433770303,56,40,Rainy,1,5,Night,3
3192,Theft,7.0,41,1,1,4,Juhu,34,1105.3948306060677,2.0,1.3,Completed,38.17524840840457,0.8461107445978555,76,7,Cloudy,0,6,Morning,1
3193,Burglary,8.0,32,1,1,2,Bandra,30,404.31169451735167,2.0,3.7,Completed,10.99918801688702,7.577815822404995,48,9,Rainy,2,6,Evening,4
3194,Assault,9.0,59,1,0,8,Dwarka,76,618.8150805837296,2.0,1.7,Cancelled,30.270516976902226,8.960733012057778,87,33,Cloudy,4,9,Afternoon,4
3195,Assault,6.0,10,1,1,5,Colaba,58,621.1182590932481,1.0,3.6,Completed,14.008806073286664,3.926792340662801,57,31,Sunny,0,5,Afternoon,4
3196,Assault,10.0,51,0,1,8,Bandra,36,,1.0,4.6,Completed,14.93732386719061,8.545034780885805,67,32,Sunny,1,0,Evening,0
3197,Theft,9.0,15,1,0,6,Dwarka,26,1344.7325603893046,2.0,2.0,Completed,16.737848072739578,3.1167352584721177,32,18,Rainy,0,7,Morning,2
3198,Harassment,4.0,16,1,1,1,Lajpat Nagar,12,1475.6795609743556,2.0,2.4,Cancelled,23.866597324553037,7.453143693010339,76,48,Foggy,1,1,Evening,3
3199,Assault,5.0,43,1,1,9,Saket,113,926.685898275428,2.0,4.2,Completed,40.67340012984876,6.027923652583242,24,10,Cloudy,3,4,Evening,3
3200,Theft,1.0,27,0,0,0,Dwarka,70,782.3521957660289,1.2,3.9,Completed,11.087639443568404,0.8187449382991443,46,18,Sunny,3,7,Evening,0
3201,Burglary,,56,1,0,7,Lajpat Nagar,18,1038.7197432981386,2.0,2.6,Completed,34.12238394717252,2.7949375301489687,30,23,Foggy,3,6,Evening,1
3202,Fraud,9.0,57,1,1,9,Lajpat Nagar,9,1018.6453087619326,1.5,4.4,Completed,43.75927761677582,6.475474500714044,54,5,Cloudy,1,1,Afternoon,0
3203,Theft,9.0,49,0,0,3,Bandra,17,809.7215008800206,1.0,4.7,Completed,32.44317053291819,2.473745517563666,72,33,Rainy,3,5,Evening,1
3204,Fraud,3.0,51,1,0,6,Connaught Place,91,1118.586633285369,1.5,2.8,Cancelled,38.54617707924082,6.103929915619997,86,44,Sunny,3,0,Evening,4
3205,Assault,10.0,45,0,0,3,Connaught Place,81,,1.0,1.2,Cancelled,41.56203105169074,7.214805836442447,50,11,Rainy,4,6,Night,3
3206,Assault,10.0,32,1,1,1,Andheri,87,1494.864718065467,1.2,3.0,Completed,35.01792316835095,3.792544223612654,34,24,Rainy,4,9,Afternoon,1
3207,Theft,10.0,6,1,1,6,Dadar,28,121.04608999801373,1.2,4.0,Completed,33.09449794009788,7.068547245290277,25,48,Foggy,2,1,Morning,0
3208,Fraud,8.0,47,0,1,6,Lajpat Nagar,39,692.6626515627571,1.5,1.9,Completed,10.628836036611874,6.607138847227245,22,14,Foggy,0,5,Evening,2
3209,Assault,3.0,48,1,0,2,Karol Bagh,82,625.6852986630942,1.2,1.4,Cancelled,28.161118116171064,9.879477449913846,42,42,Foggy,4,6,Night,1
3210,Burglary,6.0,36,1,0,2,Colaba,72,,1.0,2.1,Completed,26.42290253458337,6.3391826951753245,46,10,Foggy,0,8,Morning,3
3211,Harassment,5.0,8,1,1,1,Dwarka,30,326.6967667907521,1.2,1.0,Cancelled,28.29469694693081,3.115857499701481,25,17,Sunny,0,2,Evening,3
3212,Harassment,8.0,25,1,1,8,Karol Bagh,78,679.4094721112027,1.5,3.9,Completed,25.13681365842635,2.848351671216508,52,17,Sunny,0,1,Morning,3
3213,Assault,3.0,7,1,1,2,Bandra,106,1062.0195781497655,1.2,1.6,Completed,,6.766912741405156,97,12,Sunny,2,3,Evening,2
3214,Fraud,,59,1,1,3,Connaught Place,42,924.6282061593764,2.0,3.9,Completed,41.116053134374354,1.482852392797101,22,35,Foggy,0,3,Evening,2
3215,Assault,9.0,17,1,1,1,Dadar,38,840.4266556410965,1.0,1.9,Completed,14.399449437731963,2.6507416589211648,38,21,Rainy,1,4,Afternoon,4
3216,Fraud,10.0,48,1,0,6,Karol Bagh,38,680.6849419884495,1.2,5.0,Completed,28.651248017718583,0.5852180111396434,38,26,Sunny,4,6,Evening,4
3217,Burglary,9.0,30,0,0,6,Juhu,23,1140.4127603537406,1.0,3.1,Completed,43.584564432942486,5.35871241330092,46,22,Foggy,1,2,Afternoon,2
3218,Fraud,3.0,2,0,1,0,Juhu,7,987.316435469893,1.5,1.2,Completed,30.953245448188635,7.96349528933476,69,9,Sunny,1,4,Night,4
3219,Assault,2.0,17,1,1,2,Dadar,40,1318.33098675172,2.0,4.1,Cancelled,38.05839470381128,5.351245803828029,56,13,Sunny,1,9,Morning,3
3220,Burglary,4.0,57,1,1,8,Dwarka,8,1112.8483853522732,1.0,2.6,Completed,23.06760077299062,3.212894099719463,77,21,Cloudy,0,4,Evening,0
3221,Theft,8.0,4,0,1,0,Bandra,30,253.59096845213347,2.0,3.4,Completed,23.20371484364224,8.460351137063844,61,10,Sunny,0,6,Night,2
3222,Harassment,6.0,26,1,1,6,Saket,79,948.3301605587004,2.0,4.8,Completed,21.39905491737742,5.1046308693656215,67,9,Foggy,0,8,Afternoon,4
3223,Assault,10.0,14,1,1,8,Andheri,7,114.5807281793968,2.0,3.1,Completed,10.764591262006787,7.052336401145328,70,35,Sunny,3,9,Evening,1
3224,Assault,1.0,8,0,1,7,Dadar,53,611.6877503246866,1.2,4.2,Completed,42.36980643594333,9.871361537929468,85,47,Cloudy,0,6,Afternoon,2
3225,Assault,8.0,5,1,0,0,Juhu,13,647.3096747465753,1.2,2.2,Completed,22.23745946784406,8.230368438689968,64,7,Rainy,4,2,Afternoon,0
3226,Burglary,5.0,5,1,1,4,Connaught Place,50,1289.5802099790126,1.5,3.9,Completed,22.8480784729586,8.57999853258424,33,22,Sunny,0,2,Night,2
3227,Theft,6.0,5,1,0,2,Karol Bagh,70,311.5389748268742,1.2,1.4,Completed,36.584159293831135,1.6469315032444,68,23,Foggy,4,2,Evening,4
3228,Fraud,5.0,27,1,1,5,Dadar,18,983.135182138764,1.5,4.6,Cancelled,28.44125929316556,5.636137704519479,75,18,Foggy,4,0,Evening,2
3229,Theft,10.0,5,1,0,1,Connaught Place,7,328.96118274917575,1.5,1.8,Completed,,9.971824493846228,47,23,Sunny,2,9,Night,1
3230,Burglary,5.0,3,1,1,7,Saket,6,1425.5717192368018,2.0,2.2,Completed,40.926610048150366,3.5751448301972952,77,22,Sunny,3,5,Evening,1
3231,Assault,3.0,38,1,0,4,Connaught Place,90,817.7705523399094,1.0,4.8,Completed,38.88827247228703,0.8969755437182074,29,8,Rainy,0,9,Afternoon,1
3232,Harassment,4.0,30,1,1,6,Dadar,97,1076.9099590012934,1.2,1.6,Completed,44.18805500481888,0.8234851043557017,57,44,Rainy,1,3,Evening,3
3233,Assault,5.0,1,1,1,7,Connaught Place,37,987.4908161916604,1.0,2.0,Completed,32.43575725875762,9.797569390255909,47,40,Rainy,0,9,Night,3
3234,Fraud,2.0,8,1,1,2,Juhu,104,490.2758597563392,1.5,3.3,Completed,34.153381385864904,4.62531602296422,32,48,Cloudy,0,3,Afternoon,0
3235,Harassment,6.0,13,1,1,9,Juhu,14,1356.736752613534,1.5,4.9,Completed,21.35748331906033,3.2060833006276046,36,42,Foggy,4,2,Afternoon,1
3236,Assault,2.0,20,1,1,0,Bandra,115,959.5105696377116,1.5,3.8,Completed,13.485299595859184,5.38236842371108,88,45,Sunny,2,3,Morning,4
3237,Harassment,4.0,6,1,0,9,Dwarka,57,789.9611281264354,2.0,1.5,Completed,13.707085714701982,6.296661266526153,66,7,Sunny,1,2,Morning,3
3238,Theft,1.0,50,1,1,7,Dadar,48,816.1230055018747,1.0,4.0,Completed,32.607916166731535,8.86734330508589,88,43,Sunny,0,1,Night,4
3239,Burglary,4.0,50,1,0,2,Karol Bagh,42,1341.5012600061962,2.0,2.7,Completed,13.964507293728404,4.705056982374607,38,18,Cloudy,1,7,Night,3
3240,Assault,7.0,48,1,1,7,Karol Bagh,25,135.72323560969164,1.0,5.0,Cancelled,41.73192980143803,8.604210097351775,58,24,Foggy,1,8,Evening,4
3241,Fraud,8.0,8,1,1,8,Andheri,99,614.1400335320764,2.0,3.5,Completed,34.63540289438737,2.9718183435932666,83,19,Rainy,4,7,Evening,3
3242,Theft,2.0,30,0,1,6,Juhu,39,12703.599153375688,1.5,3.1,Completed,17.917235898975676,5.710931694804275,44,32,Cloudy,4,9,Evening,2
3243,Assault,3.0,49,1,0,4,Juhu,71,104.397108042259,1.2,3.2,Cancelled,19.772408135819983,7.925061217234618,70,16,Cloudy,2,9,Morning,3
3244,Theft,1.0,40,1,0,4,Saket,87,976.8127680170966,2.0,3.6,Completed,34.84908010963562,4.705524591284755,84,40,Foggy,4,3,Night,4
3245,Fraud,7.0,15,0,1,9,Lajpat Nagar,26,634.7330655528071,2.0,3.9,Cancelled,38.84419772695921,3.136670918239691,57,42,Foggy,2,1,Night,3
3246,Assault,4.0,58,1,1,1,Dadar,24,346.6460322279436,1.2,1.3,Completed,39.38004955485194,8.18550830811164,85,7,Sunny,2,5,Night,4
3247,Fraud,10.0,10,0,1,7,Dadar,104,936.5370575226584,1.2,1.5,Cancelled,31.03595102529432,8.168999342640411,36,40,Foggy,2,4,Morning,0
3248,Harassment,8.0,33,1,1,3,Connaught Place,87,1255.038454343431,2.0,2.2,Cancelled,15.433119520032191,3.181919218124131,55,9,Rainy,2,5,Afternoon,3
3249,Fraud,5.0,9,1,0,1,Dwarka,114,727.6423538020806,1.5,2.9,Cancelled,38.64258254733096,6.246296379287506,71,43,Sunny,2,3,Evening,3
3250,Harassment,9.0,49,0,1,4,Andheri,72,262.76921466047173,1.5,2.2,Completed,37.70752350223839,2.840528717241392,33,18,Sunny,4,1,Night,1
3251,Assault,6.0,52,0,1,1,Saket,100,493.9192687418459,1.2,1.9,Cancelled,39.237515508839344,9.014931789405718,36,21,Cloudy,3,3,Evening,3
3252,Harassment,10.0,57,1,0,7,Lajpat Nagar,12,1472.9622125710748,2.0,4.7,Cancelled,15.518232317441704,1.2136380960407314,47,12,Cloudy,1,0,Night,1
3253,Assault,2.0,33,1,1,7,Karol Bagh,55,211.08323574959337,1.0,1.1,Completed,33.95252111592005,4.131903475560646,25,42,Cloudy,4,8,Night,0
3254,Assault,1.0,9,1,0,9,Connaught Place,30,283.03677926918897,1.2,4.8,Completed,43.60853767069178,6.676152490980624,28,17,Sunny,0,9,Afternoon,0
3255,Burglary,1.0,14,0,1,9,Saket,55,1485.7578794693131,1.0,4.6,Completed,18.96215551522773,8.672237610720371,30,12,Rainy,3,5,Afternoon,1
3256,Assault,9.0,56,0,1,9,Saket,69,1329.0470643474807,1.2,3.7,Completed,35.08548093505133,8.056007260351175,91,45,Cloudy,4,6,Morning,1
3257,Harassment,1.0,32,0,1,7,Juhu,30,1075.3366798668333,2.0,1.1,Completed,19.0621101011238,6.998985878207696,66,17,Cloudy,4,7,Night,0
3258,Burglary,3.0,37,0,1,9,Connaught Place,51,268.9257175184995,1.5,1.9,Completed,20.7483743061855,9.297656393451891,71,21,Cloudy,0,6,Night,3
3259,Burglary,2.0,6,1,1,6,Bandra,47,398.7962672848399,1.2,4.9,Cancelled,26.98438266267243,0.7306121032060797,42,29,Foggy,3,4,Evening,3
3260,Assault,4.0,5,1,1,3,Andheri,13,311.2641958946893,1.0,4.6,Completed,41.32339152564764,9.805344430537724,89,15,Sunny,4,0,Afternoon,4
3261,Fraud,1.0,4,1,1,6,Lajpat Nagar,39,964.884539765364,2.0,4.9,Completed,11.353163413546255,3.785224170229368,58,38,Foggy,3,9,Morning,3
3262,Fraud,1.0,48,1,1,6,Juhu,86,628.3598872235573,2.0,5.0,Completed,44.63744587854102,7.608381316142638,94,49,Sunny,1,0,Morning,4
3263,Burglary,4.0,16,1,1,0,Bandra,23,119.2797474828858,2.0,1.3,Completed,37.02270023633477,3.152316240946281,24,46,Rainy,0,1,Morning,1
